Gene,Mean_Control,Mean_Disease,FoldChange,log2FoldChange,p_value,adj_p_value
Gene_255130,1.935617731,2.097290522,1.083525166,0.115732661,0.151991673,0.716638201
Gene_100287441,2.409806385,2.174230196,0.90224269,-0.148412545,0.151975277,0.716638201
Gene_55629,2.650555858,2.745082438,1.035662927,0.050554531,0.152084571,0.71673969
Gene_4809,2.722659267,2.656388683,0.975659611,-0.035550187,0.152091334,0.71673969
Gene_56884,2.49947996,2.291763026,0.916895939,-0.125170087,0.152399853,0.717793064
Gene_23234,2.21413972,2.257020028,1.019366577,0.027672956,0.152706112,0.717793064
Gene_9086,1.741527438,2.642441144,1.517312381,0.601518135,0.152415974,0.717793064
Gene_223082,2.024276923,2.092626224,1.033764798,0.047907981,0.152688369,0.717793064
Gene_6197,3.440474861,3.533372969,1.027001537,0.038438341,0.152603333,0.717793064
Gene_29946,1.143409621,1.26913772,1.109958931,0.150506297,0.152460419,0.717793064
Gene_5269,3.328934382,3.381337224,1.015741627,0.022533472,0.152612024,0.717793064
Gene_27072,3.560304005,3.489680568,0.98016365,-0.028905451,0.152546411,0.717793064
Gene_9718,2.566580045,2.42329156,0.944171433,-0.082879261,0.152651945,0.717793064
Gene_100422872,1.716042038,1.831227399,1.067122692,0.093726059,0.152521218,0.717793064
Gene_54328,2.007139611,1.864406373,0.928887239,-0.106424621,0.152747286,0.717802691
Gene_4224,0.780830769,1.053823752,1.34961863,0.432551794,0.152808976,0.717908699
Gene_729262,3.044094965,2.85181085,0.936833733,-0.09413507,0.152861168,0.717924959
Gene_114625,2.214968929,2.136049631,0.96437002,-0.052341293,0.153008099,0.717924959
Gene_100507341,1.969078229,1.654629217,0.840306491,-0.251012467,0.153006214,0.717924959
Gene_1967,3.086193373,3.042560498,0.985861912,-0.020542511,0.152922613,0.717924959
Gene_100033429,2.130500954,1.958162136,0.919108781,-0.121692473,0.152994675,0.717924959
Gene_109729137,1.58289865,1.703126665,1.075954336,0.10561685,0.153063883,0.718003067
Gene_79172,2.263619932,2.311183861,1.02101233,0.030000289,0.153259654,0.718737631
Gene_148696,1.287068167,1.403899139,1.090772948,0.125350826,0.15330883,0.718784513
Gene_5016,2.1235322,1.990515043,0.937360423,-0.093324211,0.153689264,0.718936388
Gene_389,2.864051131,3.000272517,1.047562484,0.067036299,0.153709897,0.718936388
Gene_124359,2.329695087,2.452175643,1.052573642,0.073921173,0.154152191,0.718936388
Gene_7404,2.140174719,3.271837152,1.52877105,0.612372363,0.154164164,0.718936388
Gene_152048,1.817143878,1.878852851,1.033959321,0.048179427,0.153530198,0.718936388
Gene_11127,3.837734134,3.679821618,0.958852669,-0.060618937,0.153810342,0.718936388
Gene_64927,2.324296088,2.425956265,1.043738049,0.061759679,0.153732892,0.718936388
Gene_9144,2.579373735,2.731098544,1.058822344,0.082460545,0.154112728,0.718936388
Gene_6120,3.206837082,3.139306643,0.978941731,-0.030705106,0.153528138,0.718936388
Gene_79161,1.836995044,1.945737758,1.059195976,0.082969546,0.153585689,0.718936388
Gene_59349,2.875966673,2.822995629,0.981581482,-0.026820063,0.153978808,0.718936388
Gene_259217,3.251607124,3.103253451,0.954375277,-0.067371424,0.153393546,0.718936388
Gene_2146,1.975192016,2.058610107,1.042232902,0.059677705,0.153907089,0.718936388
Gene_107984200,1.153255991,1.317722596,1.142610667,0.192333903,0.153957257,0.718936388
Gene_23309,3.068711721,2.949337299,0.9610995,-0.057242298,0.153933514,0.718936388
Gene_9522,3.312758263,3.223074663,0.972927816,-0.039595323,0.154091055,0.718936388
Gene_954,1.875257232,1.615515294,0.861489969,-0.215094097,0.154035992,0.718936388
Gene_9077,1.685229536,1.384980413,0.821834879,-0.283079534,0.1539801,0.718936388
Gene_10471,2.025251274,2.104700455,1.039229296,0.055514006,0.153823475,0.718936388
Gene_59271,2.228901232,2.320310458,1.041010891,0.057985162,0.153880871,0.718936388
Gene_5393,2.776940201,2.652328808,0.955126368,-0.066236474,0.153636925,0.718936388
Gene_285533,2.449400298,2.243062837,0.915760008,-0.126958532,0.154298834,0.719202166
Gene_340260,1.29264106,1.015279711,0.785430497,-0.348444478,0.15429956,0.719202166
Gene_3480,3.521800964,3.676456063,1.04391364,0.062002367,0.154465278,0.719632071
Gene_105379042,1.564598412,1.300938515,0.83148398,-0.266239627,0.154609151,0.719632071
Gene_5007,3.154750094,3.109674814,0.985711933,-0.020762003,0.15462634,0.719632071
Gene_57053,1.062874449,1.218193745,1.146131367,0.196772412,0.15449544,0.719632071
Gene_317762,2.363813303,2.468941827,1.044474123,0.06277675,0.154627146,0.719632071
Gene_388552,0.847185002,1.041137999,1.228938186,0.297412351,0.154593129,0.719632071
Gene_157638,1.268001793,1.423873599,1.122927118,0.167264295,0.154788504,0.719886253
Gene_8284,1.946482081,3.139239207,1.612775806,0.689545902,0.154834509,0.719886253
Gene_10413,2.779369472,2.927155798,1.053172609,0.074741905,0.15497314,0.719886253
Gene_7851,1.090340392,1.266333981,1.161411602,0.215879352,0.154999867,0.719886253
Gene_6722,2.425654725,2.570582448,1.059747878,0.083721078,0.154734618,0.719886253
Gene_644660,1.262942347,1.349001857,1.068142073,0.095103552,0.15493261,0.719886253
Gene_8717,1.668899706,1.814698871,1.087362449,0.120832912,0.155045705,0.719886253
Gene_55316,2.085721023,2.219725492,1.064248511,0.089835071,0.155074156,0.719886253
Gene_79807,2.768115282,2.676052228,0.966741611,-0.048797754,0.154910396,0.719886253
Gene_80185,2.640820383,2.5734195,0.974477294,-0.037299525,0.154892408,0.719886253
Gene_57139,2.040939628,2.217482591,1.086500826,0.119689271,0.155201649,0.720295841
Gene_25914,3.337977116,3.228538011,0.967213944,-0.048093051,0.155363567,0.720660013
Gene_10360,1.305463086,1.411520406,1.081241148,0.112688322,0.15533938,0.720660013
Gene_2896,2.861654534,3.064099223,1.07074393,0.098613499,0.155476525,0.720660013
Gene_392197,3.025515892,2.804812558,0.927052661,-0.109276802,0.155467433,0.720660013
Gene_9951,2.294821353,2.069611991,0.90186192,-0.149021529,0.155443226,0.720660013
Gene_728537,1.49164811,1.372060386,0.919828461,-0.120563256,0.155550848,0.720822393
Gene_91748,2.725470544,2.866001275,1.051562007,0.072533923,0.155782116,0.721529589
Gene_6855,3.134939488,2.912083779,0.928912277,-0.106385734,0.15578181,0.721529589
Gene_55964,3.51316094,3.374899378,0.960644683,-0.05792518,0.155832918,0.721582716
Gene_22795,2.440878311,2.330231141,0.954669117,-0.066927306,0.155890208,0.721665846
Gene_84100,2.69291481,2.572042749,0.955114785,-0.06625397,0.156059829,0.722086666
Gene_81572,1.826441228,1.928653082,1.055962301,0.07855833,0.156045634,0.722086666
Gene_27350,1.671460684,1.780602651,1.065297358,0.091256189,0.156183681,0.722113361
Gene_5711,2.620228984,2.517840331,0.960923777,-0.057506098,0.156126433,0.722113361
Gene_100132815,1.407453194,1.506015543,1.070028865,0.097649715,0.156156599,0.722113361
Gene_123591,1.547155504,1.397032476,0.902968365,-0.14725265,0.156296639,0.722453549
Gene_107984746,1.811250889,1.612510231,0.890274363,-0.167678084,0.156394006,0.722539518
Gene_8260,3.012658603,3.078226022,1.021763972,0.031061972,0.156357824,0.722539518
Gene_10313,3.875924519,3.750358238,0.967603528,-0.047512065,0.156433938,0.722542053
Gene_5770,2.676808799,2.733130758,1.021040711,0.03004039,0.156495694,0.722645355
Gene_64965,2.682389,2.59229409,0.966412437,-0.049289074,0.156572565,0.72281839
Gene_55092,1.438932011,1.593835874,1.107651968,0.147504648,0.156641815,0.72295616
Gene_728613,1.863271445,1.769581726,0.949717622,-0.074429472,0.157038503,0.723709543
Gene_140469,1.599725537,1.41803566,0.886424345,-0.173930591,0.157120632,0.723709543
Gene_57018,3.186011542,3.284708172,1.030978115,0.044013708,0.156962441,0.723709543
Gene_390,2.050571198,2.264001191,1.10408319,0.14284888,0.157051336,0.723709543
Gene_348938,2.561650632,2.401428172,0.93745343,-0.093181071,0.157111747,0.723709543
Gene_8509,2.94124102,2.852569004,0.969852176,-0.044163225,0.156942159,0.723709543
Gene_107984328,2.462880821,2.343022363,0.951334041,-0.071976093,0.157050466,0.723709543
Gene_112755,3.207943883,2.992368627,0.932799555,-0.100360995,0.157093937,0.723709543
Gene_7775,2.273602513,2.334838412,1.026933423,0.038342654,0.15724729,0.723716802
Gene_259230,2.751072333,2.808275427,1.020793017,0.029690365,0.157185512,0.723716802
Gene_7389,3.227536049,3.135806564,0.971579098,-0.041596642,0.15728,0.723716802
Gene_11075,3.968595813,3.666532075,0.923886495,-0.114212477,0.157271223,0.723716802
Gene_517,2.989785298,3.035803511,1.015391812,0.022036532,0.157527923,0.723845213
Gene_27034,2.99504514,2.910382749,0.971732516,-0.04136885,0.157524971,0.723845213
Gene_55721,2.230308299,2.137435371,0.958358704,-0.061362352,0.157608337,0.723845213
Gene_89887,1.579035267,1.73939064,1.10155275,0.139538583,0.157521739,0.723845213
Gene_2257,3.099856992,2.838847896,0.915799633,-0.126896108,0.157637944,0.723845213
Gene_9560,1.077307747,1.649783246,1.531394581,0.614846058,0.157628366,0.723845213
Gene_898,1.780513304,1.689719945,0.9490072,-0.075509062,0.157472581,0.723845213
Gene_107986800,2.487137416,2.243415512,0.902007062,-0.148789367,0.157663004,0.723845213
Gene_9087,1.000478586,1.652686463,1.651895889,0.724122764,0.15737544,0.723845213
Gene_10102,2.32886573,2.373141496,1.01901173,0.027170658,0.157783312,0.724216323
Gene_1191,4.641381072,4.752314106,1.023900867,0.034076042,0.157853166,0.724355724
Gene_23075,3.080338927,3.163706588,1.027064444,0.038526708,0.157950236,0.724438759
Gene_51754,2.387346555,2.228347208,0.933399134,-0.099433966,0.157939807,0.724438759
Gene_28972,3.121206288,3.017037669,0.966625526,-0.048971002,0.15818035,0.724768545
Gene_4337,3.626746023,3.544545159,0.977334817,-0.033075208,0.158245801,0.724768545
Gene_11080,3.021922931,3.175424333,1.050795935,0.071482525,0.158146144,0.724768545
Gene_23531,2.310387121,2.413167469,1.044486202,0.062793434,0.158298679,0.724768545
Gene_5947,2.755054869,2.553517045,0.926847982,-0.109595362,0.158200944,0.724768545
Gene_79809,3.636887656,3.558296792,0.978390626,-0.031517513,0.158295891,0.724768545
Gene_100131897,2.07690442,1.947805475,0.93784069,-0.09258522,0.158236185,0.724768545
Gene_23026,3.242387617,2.948414074,0.909334238,-0.13711742,0.158350235,0.724823706
Gene_4795,1.873191441,1.948163574,1.040023743,0.056616464,0.159350884,0.724881416
Gene_147657,2.963720062,3.089858711,1.042560919,0.060131685,0.158930179,0.724881416
Gene_285676,2.597246739,2.526465962,0.972747766,-0.039862334,0.159385273,0.724881416
Gene_6141,3.678726737,3.797458055,1.032275112,0.045827515,0.158737191,0.724881416
Gene_728591,1.416398469,1.232387875,0.870085574,-0.200770796,0.159389677,0.724881416
Gene_339122,1.273005736,1.410791927,1.108236897,0.148266305,0.158876603,0.724881416
Gene_1960,1.154024893,1.514115719,1.312030381,0.391801127,0.159212918,0.724881416
Gene_100288520,2.987451227,2.759417201,0.923669373,-0.114551563,0.159043985,0.724881416
Gene_64072,3.788804659,3.557091435,0.938842658,-0.091044701,0.158959747,0.724881416
Gene_55653,1.704721745,1.591047075,0.933317757,-0.099559752,0.159274761,0.724881416
Gene_23612,1.673582957,1.773241606,1.059548078,0.083449053,0.159312234,0.724881416
Gene_51363,2.159943694,2.319094055,1.073682643,0.102567628,0.158474083,0.724881416
Gene_101927521,1.717901758,1.599102556,0.930846336,-0.103385068,0.159132232,0.724881416
Gene_374462,0.62413376,1.020603458,1.635231938,0.70949528,0.158654467,0.724881416
Gene_7428,2.772705822,2.8269097,1.019549091,0.027931242,0.158939495,0.724881416
Gene_148418,1.594752873,1.436802331,0.900956102,-0.150471281,0.159390147,0.724881416
Gene_1778,4.977312471,4.892290341,0.982918065,-0.024856936,0.159022418,0.724881416
Gene_5908,3.039716589,3.147463492,1.035446365,0.050252825,0.159173385,0.724881416
Gene_105369811,1.126755672,0.967952635,0.859061694,-0.219166353,0.159130944,0.724881416
Gene_83698,2.634010005,2.471386887,0.93826025,-0.091939948,0.158673137,0.724881416
Gene_2635,2.589052317,2.809716176,1.085229587,0.118000285,0.158752839,0.724881416
Gene_9469,2.66219144,2.831526703,1.06360747,0.088965815,0.158639616,0.724881416
Gene_135154,2.166469492,2.004851355,0.925400225,-0.111850645,0.158792741,0.724881416
Gene_81796,2.864019488,2.998301976,1.046886025,0.066104383,0.159205598,0.724881416
Gene_265,1.191223421,1.337048419,1.122416161,0.166607687,0.158710087,0.724881416
Gene_8556,2.453765379,2.585981065,1.053882774,0.075714402,0.158442228,0.724881416
Gene_54207,2.083571348,1.974575012,0.947687735,-0.077516328,0.1595555,0.724910723
Gene_86,2.648765553,2.740125424,1.03449149,0.048921778,0.159779809,0.724910723
Gene_54677,2.460846736,2.354290467,0.956699347,-0.063862481,0.159949777,0.724910723
Gene_64969,3.057705307,3.096233526,1.01260037,0.018064917,0.159664479,0.724910723
Gene_55138,3.156829974,2.94725378,0.933611821,-0.099105267,0.159890227,0.724910723
Gene_654816,2.010728816,2.224496852,1.106313708,0.145760536,0.159933551,0.724910723
Gene_401387,1.352655505,1.197726743,0.885463252,-0.17549566,0.1595231,0.724910723
Gene_7704,3.263357,3.504073578,1.073763483,0.102676247,0.159704257,0.724910723
Gene_57091,1.502399078,1.663957254,1.107533463,0.147350289,0.159656111,0.724910723
Gene_8518,3.888404299,3.815670228,0.981294622,-0.027241741,0.159795955,0.724910723
Gene_100507203,1.124747058,0.932898792,0.829429857,-0.269808114,0.159789963,0.724910723
Gene_8772,1.642483636,1.752925154,1.067240559,0.093885401,0.159935779,0.724910723
Gene_84900,2.665793927,2.527652203,0.948179894,-0.076767294,0.159506071,0.724910723
Gene_8745,3.509046232,3.335070229,0.950420715,-0.073361814,0.159439645,0.724910723
Gene_131583,1.115446093,1.296291974,1.16212875,0.216769912,0.160027372,0.72508327
Gene_5473,0.969869384,1.354153151,1.396222185,0.48152854,0.160219802,0.725775924
Gene_105376224,1.066719965,1.243632942,1.165847628,0.221379246,0.160419298,0.726500233
Gene_10461,3.247541272,3.376975713,1.039856134,0.056383943,0.160496762,0.726554725
Gene_84989,1.278950599,1.196433173,0.935480365,-0.096220723,0.160510536,0.726554725
Gene_10110,2.557232764,2.34363907,0.916474676,-0.125833078,0.160648281,0.726903439
Gene_374900,2.976351992,3.064037813,1.029460837,0.041888948,0.160666818,0.726903439
Gene_89782,2.662709895,2.590977954,0.973060549,-0.039398514,0.16073284,0.727022852
Gene_105379057,0.910858766,1.044603889,1.146834096,0.197656703,0.16082215,0.727247516
Gene_8737,2.594641588,2.662581227,1.026184595,0.037290273,0.161000387,0.727336394
Gene_100128537,1.603015306,1.704570907,1.063352858,0.088620413,0.160957363,0.727336394
Gene_100505758,1.94716205,1.997259826,1.025728611,0.036649071,0.160988977,0.727336394
Gene_4922,2.916886369,2.285134246,0.783415587,-0.352150263,0.160941383,0.727336394
Gene_317,2.951828393,3.029412113,1.026283276,0.037429,0.161125517,0.727722486
Gene_2805,3.483384434,3.289878679,0.944448924,-0.082455318,0.161253976,0.728044962
Gene_501,3.84723679,3.74972002,0.974652777,-0.037039749,0.161276285,0.728044962
Gene_54510,2.222308469,2.371753016,1.067247436,0.093894697,0.161574223,0.728195504
Gene_105370765,1.342010611,1.030846289,0.768135721,-0.380566853,0.16157675,0.728195504
Gene_23157,2.832587598,2.705687304,0.955199869,-0.066125455,0.161785941,0.728195504
Gene_23307,3.203059109,3.22853895,1.007954846,0.011431011,0.161770904,0.728195504
Gene_112267935,1.50595094,1.166551943,0.774628118,-0.368424225,0.161685399,0.728195504
Gene_26974,2.565079811,2.502822839,0.975729031,-0.035447541,0.16166792,0.728195504
Gene_51537,1.712746378,1.890529875,1.103800247,0.142479113,0.161439,0.728195504
Gene_100113386,0.853929712,1.015324968,1.189002975,0.249752324,0.161508395,0.728195504
Gene_100033438,2.114252299,1.982995322,0.937918016,-0.092466273,0.161589016,0.728195504
Gene_64446,1.025016187,1.329581393,1.297132094,0.375325404,0.161606022,0.728195504
Gene_54617,3.191579481,3.154734365,0.988455523,-0.016752044,0.161738856,0.728195504
Gene_10226,2.172650808,2.331228981,1.072988339,0.101634397,0.161407029,0.728195504
Gene_102724562,1.616958684,1.425882088,0.881829636,-0.181428131,0.161938875,0.728347779
Gene_58475,1.934825116,2.152127808,1.112311284,0.153560587,0.161934048,0.728347779
Gene_79854,1.272128178,1.37478575,1.080697507,0.111962761,0.161869315,0.728347779
Gene_2542,2.226585567,2.133322968,0.958114074,-0.061730661,0.162028403,0.728571833
Gene_10084,2.999223088,3.074997247,1.025264596,0.035996282,0.162102256,0.728654617
Gene_10237,2.855273415,2.792359494,0.977965711,-0.032144212,0.162126248,0.728654617
Gene_115098,2.693203484,2.789980038,1.035933621,0.050931563,0.162175024,0.728695322
Gene_101928378,2.602515852,2.75081359,1.056982453,0.079951427,0.162346557,0.729287448
Gene_5883,1.903697605,1.819147297,0.955586272,-0.065541967,0.162409516,0.729391672
Gene_116369,1.89040072,1.748003241,0.924673389,-0.112984224,0.162545858,0.72964676
Gene_5570,2.316713549,1.912735873,0.825624676,-0.276442005,0.162508032,0.72964676
Gene_2734,3.717145231,3.665319625,0.986057686,-0.020256046,0.16268804,0.730106357
Gene_25925,2.980297718,2.917496001,0.978927703,-0.030725778,0.162754495,0.730225964
Gene_147111,0.844126865,1.120312318,1.327184769,0.408369235,0.162820875,0.730345175
Gene_2523,1.286417731,1.53333798,1.191944065,0.253316536,0.163288683,0.730500147
Gene_254827,2.33232946,2.144088831,0.919290721,-0.121406916,0.163015541,0.730500147
Gene_648791,0.911966596,1.135621533,1.245244659,0.316429223,0.163657838,0.730500147
Gene_6737,2.203939471,2.286316033,1.037376962,0.052940236,0.16298716,0.730500147
Gene_10458,2.403533312,2.59050001,1.07778827,0.10807379,0.163357454,0.730500147
Gene_25805,2.415682949,2.518622252,1.042612919,0.060203642,0.163715291,0.730500147
Gene_327,3.085039278,2.990522259,0.969362783,-0.044891401,0.163530915,0.730500147
Gene_10005,2.107923016,2.172783222,1.030769722,0.043722065,0.163372067,0.730500147
Gene_6158,3.032585017,3.121224579,1.029229044,0.041564075,0.163361737,0.730500147
Gene_79993,3.113314645,3.239004465,1.040371705,0.057099068,0.163109868,0.730500147
Gene_677780,1.08738059,1.248215179,1.147910116,0.19900968,0.163677475,0.730500147
Gene_631,1.728471469,1.534258859,0.8876391,-0.171954876,0.163731419,0.730500147
Gene_153218,1.42115615,1.262779413,0.888557821,-0.170462435,0.163597708,0.730500147
Gene_5887,3.323662002,3.371535231,1.01440376,0.020631998,0.163054822,0.730500147
Gene_100846999,0.97173237,1.10530509,1.137458342,0.185813709,0.163473474,0.730500147
Gene_23091,3.811578882,3.738881216,0.980927152,-0.027782096,0.163451044,0.730500147
Gene_2791,1.77851888,1.953617925,1.098452171,0.135472053,0.163625277,0.730500147
Gene_55540,2.654309043,2.789129902,1.050793203,0.071478774,0.163713909,0.730500147
Gene_6389,3.988883137,3.869092745,0.969968939,-0.043989546,0.162911312,0.730500147
Gene_3846,1.48567143,1.175022507,0.790903348,-0.338426694,0.163390442,0.730500147
Gene_338427,2.332173532,2.190454824,0.939233206,-0.090444679,0.163697029,0.730500147
