GeneId,GSM5213623,GSM5213624,GSM5213625,GSM5213626,GSM5213627,GSM5213628,GSM5213629,GSM5213630,GSM5213631,GSM5213632,GSM5213633,GSM5213634
Gene_5660,3.993771042,3.986562895,4.026869939,4.033255114,4.089302235,4.03064102,4.04531198,4.011510481,3.99485815,4.011232092,4.047491682,4.045085873
Gene_9469,1.803759972,1.667899234,1.234274372,1.124667337,0.601713795,1.605101129,1.131480937,0.94112344,1.127927369,0.9825778,0,0.268965635
Gene_9806,3.53674709,3.490910586,3.586941464,3.566464365,3.514219029,3.485862804,3.532256606,3.508677644,3.579258445,3.638575719,3.552082569,3.518793318
Gene_51008,2.589285879,2.426414352,2.50261175,2.517241718,2.435702682,2.442092645,2.541630589,2.590986007,2.405120205,2.462679112,2.462145033,2.31019357
Gene_119504,2.960299687,2.966915262,2.823062511,2.763633989,2.958102735,2.786902999,2.914046486,2.8905956,2.536876207,2.533808204,2.857435106,2.827167674
Gene_54541,2.512899872,2.506916051,1.742914267,1.762563279,1.633017541,1.953156601,1.924958782,2.196425867,1.175470634,1.70688258,1.95193554,1.597635801
Gene_54788,2.349379253,2.248743261,2.226282564,2.253431336,2.507395649,2.123800815,2.37631937,2.308742612,2.171877551,2.425026584,2.174976795,2.164186573
Gene_10367,3.229769747,3.181912095,3.209043682,3.232852623,3.307248494,3.314553287,3.231774393,3.21058276,3.13106107,3.170157423,3.136989263,3.219133467
Gene_90550,2.236657511,2.362121023,2.297706692,2.321343589,2.611262781,2.327015904,2.275025173,2.39385066,2.1673129,2.313532601,2.248954157,2.343527361
Gene_5033,2.638054707,2.364884061,2.363191041,2.132346038,2.067728153,2.245990193,1.885779562,2.176760625,2.075697805,1.66044094,2.0239807,2.186569385
Gene_11319,2.403508302,2.694323885,2.557162467,2.601182293,2.538615777,2.480981875,2.625246414,2.71131596,2.46686317,2.29875686,2.264491432,2.423505548
Gene_317662,2.329725543,2.537582984,2.264329479,2.456929398,2.370608171,2.386957252,2.417655579,2.425231378,2.699943918,1.964880955,2.568905959,2.401906293
Gene_23234,2.10136461,2.367629631,2.174030949,2.30123887,2.020732041,2.284862964,2.245117973,2.269044465,2.418191025,1.939857521,2.395286603,2.363334014
Gene_414245,1.912637881,2.324503931,2.212821681,2.022380908,1.601609882,1.850770724,2.030290467,1.914808679,1.840982102,2.163143142,2.047245445,1.907207837
Gene_51021,2.646215107,2.839832089,2.799936972,2.69622038,2.727892989,2.696117991,2.814378782,2.682297935,2.906089763,2.975902308,2.817464205,2.812504952
Gene_118491,1.938138654,2.105027714,2.178281226,1.816037366,1.723822928,1.788824738,1.954577729,1.918875392,2.001747699,2.291176096,1.988010365,1.848005837
Gene_310,3.325191899,3.318071069,3.280627526,3.298039085,3.259848543,3.404990097,3.351322978,3.381801755,3.422599345,3.260184262,3.168375623,3.368228468
Gene_118490,1.281803403,0.595338377,1.152715317,1.256847334,1.612333466,0,1.405032685,0.248762506,1.74320505,1.169405382,0,1.298164295
Gene_5532,3.471309622,3.445557701,3.547757902,3.490201797,3.5038734,3.529113235,3.604832954,3.5783476,3.589446016,3.407474527,3.493162495,3.53212253
Gene_159195,2.654224997,2.533865969,2.316567277,2.11689511,2.486678223,2.251761049,2.080695381,2.111781346,2.723521079,2.58530542,2.391885224,2.262031735
Gene_113939925,1.317696362,1.414602874,1.252477143,1.424850362,1.51806628,1.560539944,1.393607935,1.493535585,1.718126125,1.455479728,1.459160957,1.398190243
Gene_729092,1.199668084,1.153008223,0.957856317,0.979215691,1.078758079,1.132578128,1.010165769,1.011935417,1.218318966,1.299614362,0.908897736,0.940462549
Gene_729096,0.774196267,0.921500269,0.957856317,0.933720957,1.300591433,1.297868128,1.086934665,1.236477053,1.546170657,0.9825778,1.265906342,0.84532147
Gene_9632,2.591125282,2.564490593,2.708595914,2.52591415,2.598330014,2.568485884,2.51269617,2.57341127,2.620397427,2.836387172,2.60241117,2.626306966
Gene_170384,1.954343557,1.482668997,2.169738665,1.945582328,1.891638868,2.196835576,1.761481047,1.906559198,1.951973458,1.854764923,1.757513357,1.78558622
Gene_118487,2.666741257,2.716943226,2.866785407,2.954592346,2.783442682,2.829344542,2.97761162,2.82345388,2.622011044,2.764248562,2.9287823,2.985686862
Gene_23053,2.342926338,2.234104455,2.246626889,2.424086674,2.133080648,2.435884304,2.101599538,2.244889437,2.30397243,2.509059349,2.261428128,2.41211976
Gene_100507331,0.423005877,1.052501136,0.957856317,1.208689481,1.361286262,1.404051126,1.171880106,1.236477053,1.691509747,1.608431713,1.217686877,1.503459301
Gene_8509,2.128823707,2.152445141,1.931572633,2.033957144,1.805725534,2.091867271,2.154884557,2.090500307,2.014980564,2.225235633,1.857796776,2.067382441
Gene_818,3.220820234,3.25689811,3.21530287,3.20909116,3.260563431,3.264108631,3.213586892,3.196075449,3.390054561,3.387724767,3.154246559,3.151630324
Gene_7414,2.610860644,2.698176536,2.525070388,2.513471284,2.608065515,2.725335408,2.463356585,2.582287533,2.789621253,2.656784646,2.652663346,2.561872361
Gene_26985,2.864096427,2.818074066,2.758613123,2.862235894,2.524584529,2.670658494,2.752130536,2.90670923,2.74223583,2.477867469,2.569662507,2.764649859
Gene_132,2.883248038,2.793118106,2.92432423,2.813835062,2.890518534,2.890529541,2.837061032,2.904204385,2.84601663,2.889643462,3.00249889,2.804983672
Gene_23522,2.55477049,2.248743261,2.357629543,2.321343589,2.541118915,2.482107653,2.31979044,2.246795969,2.677854785,2.452250179,2.217808314,2.355190733
Gene_101929165,0.880478823,0.392571065,0,0.933720957,1.430919215,1.10667779,1.037291431,1.126180534,1.96678615,0,1.280858941,1.526222717
Gene_142891,2.788348971,2.961371125,2.872381717,2.743297278,2.64299207,2.85723827,2.816132596,2.916993317,3.095201998,2.791667308,2.856264551,2.819333927
Gene_7417,3.317333356,3.358746968,3.520741769,3.432306008,3.422620476,3.468928758,3.525046496,3.587385138,3.148657253,3.208804844,3.517271577,3.397082366
Gene_118881,2.619543121,2.465261258,2.790227235,2.999706881,2.841523812,2.712297894,2.891834709,2.807534345,2.546564461,2.826468346,2.962792275,2.806149304
Gene_84858,2.833685888,2.761145237,2.898927931,2.866736076,2.482413446,2.698856849,3.019839589,2.87341178,3.281705677,3.439876867,2.905696814,2.850906525
Gene_100131213,1.199668084,1.817224819,1.660682121,1.7096777,1.662306216,1.404051126,1.970199756,1.871898857,1.800215294,1.504938268,1.182283444,1.547852186
Gene_107984293,1.242674572,1.195701583,1.152715317,1.182447696,0,1.262063519,1.190752588,0.248762506,1.257316849,0.647648122,1.613435749,1.46690758
Gene_83938,2.322971563,2.079224726,1.89661211,1.931350409,2.189873021,1.788824738,2.395178279,1.957575997,1.326157226,1.988540786,2.114714147,1.809335115
Gene_3778,3.054438465,3.085492961,2.974448242,3.026082964,3.006004841,2.985567751,3.00309649,3.087315244,3.154367705,2.98605566,3.075755199,3.123692065
Gene_9231,2.540570404,2.411829602,2.492472802,2.624280241,2.148760732,2.263077685,2.241846629,2.446162715,2.242927992,2.338238955,2.562037057,2.492221504
Gene_100128292,1.098288942,0.837407646,1.492739183,1.496077798,1.203687194,1.361678852,1.486994508,1.534640791,1.293099605,1.527704127,1.459160957,1.298164295
Gene_11128,2.494951877,2.705780799,2.649922946,2.737307479,2.557046825,2.636580064,2.76708164,2.621735461,2.679268764,2.737725074,2.784178767,2.52567493
Gene_6229,3.231873673,3.249776505,3.446156727,3.483491418,3.496606427,3.390656874,3.627708555,3.499419736,2.986157175,3.199460607,3.536700751,3.591627349
Gene_100132987,1.35084801,1.333849698,1.438193111,1.208689481,0.300799229,1.417303798,1.289447876,1.236477053,0.407080672,1.115593559,2.018637035,1.01846049
Gene_283050,1.242674572,0,0.921222965,0.680544797,1.633017541,0.41014317,1.289447876,1.339986323,1.257316849,0.434785327,0.216470635,1.367339031
Gene_57178,2.649436812,2.548546879,2.54460875,2.52591415,2.443584801,2.509343508,2.539980894,2.488505809,2.682082985,2.840723854,2.789223174,2.551535612
Gene_107984247,2.528018065,2.522520148,2.430855189,2.464059548,2.370608171,2.404782707,2.482639636,2.443751926,2.660517906,2.764248562,2.672197901,2.543085338
Gene_10105,2.763155446,2.820009943,2.804461636,2.815727265,2.713868995,2.854861883,2.73769595,2.803857392,2.723521079,2.92033982,2.905696814,2.774151099
Gene_219654,2.591125282,2.630521841,1.904627946,1.717638629,2.211728781,2.19466163,1.921539544,1.782027379,2.39708462,2.581403043,2.062090537,2.037684764
Gene_143244,2.276308053,2.152445141,1.984231125,1.945582328,2.381557302,2.220057186,2.28554436,2.297040057,2.357484368,2.331322242,2.368501982,2.234704106
Gene_101929506,1.437379124,1.153008223,0.921222965,1.058002505,1.078758079,1.157020378,1.037291431,1.273789216,1.293099605,1.626469089,1.029071942,0.788588651
Gene_101060691,2.193019859,2.21508354,2.388677075,2.325255213,2.08944721,2.100073472,2.259541528,2.1942843,2.052419343,2.216241933,2.064516124,1.955189086
Gene_642361,1.551684838,1.522760395,1.550266732,1.649447327,1.446712871,1.682481714,1.531334579,1.471425538,1.175470634,1.939857521,1.530889506,1.537172091
Gene_100288974,1.551684838,0.837407646,0.595103329,0.825326344,0.999584531,0.41014317,0.88068445,1.195655357,1.356875578,1.115593559,1.101430302,1.167982132
Gene_6441,0.774196267,1.817224819,1.079602291,0,1.747734618,1.297868128,1.27447881,0.751226522,0.613456073,1.115593559,0,1.19257238
Gene_219347,1.642087791,0.991921488,1.631892345,1.590207291,1.446712871,1.541351187,1.131480937,1.534640791,1.705021807,1.799125478,1.633468988,1.412831114
Gene_80195,1.658111334,2.099988305,2.138442694,2.462642852,2.393991887,2.110779303,2.351532326,2.286752028,2.001747699,2.419370926,1.887877403,2.35189018
Gene_219348,1.15192999,1.414602874,0.732768043,0.289606165,0.300799229,1.605101129,0.981232322,0.612028812,1.385563964,1.8946539,1.143735728,1.114183964
Gene_311,2.206577609,1.88875653,1.646525752,1.339604431,1.680789204,1.621719593,1.331487936,1.072803845,2.210934214,1.810838256,1.234362024,1.578401608
Gene_84293,3.249961502,3.253351905,2.975123996,2.941129159,2.980904335,2.946857064,2.960379306,3.053040206,2.738556842,3.013718464,3.213379338,3.179114152
Gene_81619,2.377286541,1.624694074,1.576404303,1.496077798,1.838394128,1.578916625,1.547876194,1.126180534,1.506011068,0.896825006,1.361146972,0.981210194
Gene_10718,2.411908487,2.383748238,2.360419194,2.451139776,2.142556467,2.24209991,2.311478745,2.259912364,2.227225653,2.509059349,2.350099396,2.232528996
Gene_107984294,2.053464319,2.31534001,1.17458532,1.921596574,2.064000314,1.361678852,1.771294292,1.65392141,1.766914481,2.131187853,0.688146339,1.760463137
Gene_27069,3.886192674,3.881073255,4.032793232,3.965672552,3.958054498,3.943004979,4.121239098,4.112403006,3.910936538,3.948737521,4.071636175,3.980127552
Gene_92211,2.164564496,2.386377456,2.109696701,2.155978139,2.040935228,2.236198354,2.027609888,1.926896329,2.058356976,2.12562567,2.094874627,1.766881465
Gene_54462,3.219094456,3.303725093,3.418716213,3.415711023,3.361077515,3.352833905,3.438751105,3.42401372,3.378640806,3.427204531,3.3877763,3.3012595
Gene_2894,1.825695044,2.040313607,1.920228974,2.129299515,1.643001517,1.748137731,2.083068378,2.111781346,2.097791748,2.090668029,1.505359252,1.863579948
Gene_23063,2.232485846,2.333478476,2.143054007,2.371391281,2.333994233,2.238174463,2.20770192,2.307090001,2.593729254,2.487705746,2.262962481,2.188986624
Gene_11155,2.006725662,2.068458403,1.234274372,1.020393276,1.770398184,1.578916625,0.950232816,1.638759475,1.831143514,2.052648268,1.555001912,1.426994469
Gene_657,2.174258258,2.182803304,2.349151436,2.321343589,2.075089186,2.247922345,2.146786183,2.269044465,2.548476444,2.579438625,2.174976795,2.251723595
Gene_79812,2.248937334,2.276618877,1.482364306,1.783395157,1.397496828,1.560539944,1.661477939,1.410659577,1.730846589,2.358351733,2.037059096,1.893146609
Gene_6623,4.128714422,4.152068554,4.477307333,4.517724206,4.372395155,4.334123838,4.475785883,4.440560791,3.898334365,4.127886231,4.472012398,4.368953869
Gene_10974,2.786011577,2.713254204,1.706883556,1.857970142,1.972671111,1.917529932,2.152874077,1.709772412,2.399779702,2.923917365,2.525125122,2.394461045
Gene_119385,2.55477049,2.47176992,1.576404303,1.816037366,1.78487575,1.799782269,1.948168104,1.646406605,2.171877551,2.668167844,2.276533044,2.184138616
Gene_2746,3.496903714,3.498265866,3.384716922,3.398292108,3.33619838,3.383379448,3.447223365,3.470058344,3.560184624,3.551333167,3.304706443,3.391372165
Gene_54537,2.095658131,1.957254402,2.198930197,2.063398449,2.028926438,2.146298713,2.154884557,2.261754211,2.069994117,1.8946539,2.083448029,2.283883545
Gene_728190,1.531104746,1.787039787,1.8020844,1.989911788,1.543619585,1.836092733,1.918093173,1.85347296,1.218318966,0.647648122,1.853885864,1.78558622
Gene_439994,1.73040393,1.389317548,1.584778572,1.640118289,1.622798631,1.596547181,1.780890689,1.514574323,1.257316849,1.691947116,1.606547248,1.588125177
Gene_112268063,1.437379124,1.576711014,1.362167178,1.496077798,1.175660395,1.596547181,1.416164578,1.339986323,1.074532252,1.399656093,1.200345819,1.633723053
Gene_9562,2.558743815,2.482405509,2.42490361,2.383477149,2.461937934,2.399375465,2.371473847,2.27621436,2.448043699,2.192907458,2.39302198,2.43596759
Gene_9060,1.938138654,2.289913226,1.375798698,1.921596574,1.461952269,1.883205201,0.981232322,1.524723443,2.069994117,1.527704127,0.554442957,1.19257238
Gene_84896,3.212561012,3.199192677,3.379159761,3.287336233,3.236830948,3.272387209,3.399580433,3.378161956,3.273518881,3.274324266,3.321892006,3.330935155
Gene_142913,1.199668084,1.234571072,0.837138409,1.182447696,0.777766571,1.242989764,0.950232816,1.072803845,0.752780102,0,1.054554628,0.895492141
Gene_100144748,0,1.503177156,1.052214001,0.584809546,1.397496828,1.132578128,1.496232085,0.807029864,0.942795402,1.589612615,1.547112262,0.433820205
Gene_5728,3.233131154,3.270800273,3.257465266,3.2655522,3.250933452,3.282295746,3.275991352,3.309296539,3.296609389,3.29070613,3.196933104,3.174652606
Gene_55328,2.202105222,2.46086732,2.178281226,2.280158078,2.42278596,2.179131464,2.146786183,2.351139818,2.158037095,2.242682864,2.531774131,2.151234431
Gene_142910,1.35084801,1.414602874,0.957856317,0.825326344,1.461952269,0.906905542,0.88068445,1.011935417,0.407080672,0.434785327,1.16343713,0
Gene_57559,2.276308053,2.199243269,1.584778572,1.320346168,1.819089277,1.788824738,1.730636328,1.682744109,1.810771329,1.115593559,1.942428366,1.760463137
Gene_355,1.954343557,1.845447532,0,1.020393276,0.601713795,1.629796285,1.208838998,1.173709192,1.013639848,1.260394793,1.078624601,0.268965635
Gene_9023,2.34616478,1.957254402,0.595103329,1.496077798,0,1.049724973,0,1.236477053,0.407080672,0,1.547112262,0
Gene_3988,2.815458365,2.928793573,2.577029769,2.491464188,2.680780543,2.416708331,2.493811439,2.609530651,2.258082354,2.454880984,2.551919491,2.587650199
Gene_105378419,1.462773898,1.10565571,1.389015344,1.468971972,1.707117576,1.48930616,1.531334579,1.50418234,0.858097994,1.368800395,1.487465236,1.279000543
Gene_3433,1.912637881,1.920540254,1.694176958,0.933720957,2.106751922,1.820901261,2.740308992,1.255533718,2.052419343,0.647648122,1.785987067,1.642295051
Gene_3437,2.006725662,1.942938994,1.867330879,1.60065893,1.731940657,2.029622864,2.945694102,2.003224878,1.356875578,1.504938268,2.256792273,2.232528996
Gene_101926887,1.946316683,2.269815911,2.048637949,2.03774832,2.04876049,2.153546267,1.904027511,1.957575997,1.66315503,1.455479728,1.613435749,2.221486977
Gene_3434,2.617820456,2.776359247,2.546424508,2.710886873,2.830768718,2.704956849,2.8684254,2.861104036,2.386133864,2.334794368,2.957254093,2.9329515
Gene_107984251,1.7029135,0.595338377,1.389015344,1.279061313,0,1.262063519,1.477556167,1.423512014,1.730846589,1.5493358,1.945620604,1.084560083
Gene_24138,2.845085169,2.938458498,2.787115346,2.806825584,2.735138092,2.81756145,2.96506256,2.994593446,2.927333135,2.84501766,3.053013942,3.069452651
Gene_53354,1.743522991,1.904939087,1.990793463,1.994105684,2.032966376,2.365436995,2.101599538,2.233271067,2.36336746,2.078360923,2.314872062,2.186569385
Gene_9585,1.462773898,1.576711014,1.776183384,1.545687785,1.175660395,1.37626714,1.799469852,1.236477053,2.081327555,1.964880955,1.72704102,1.719823711
Gene_643529,2.371238051,2.47176992,1.674391575,1.803273359,2.412839891,2.510398203,2.127993078,2.035339726,2.374899826,1.972911638,2.399780729,2.186569385
Gene_3363,1.317696362,1.270245713,0.837138409,1.509021611,0.999584531,1.97897712,0.560993531,1.668571824,1.356875578,1.115593559,2.137792719,1.920828043
Gene_10556,2.598405963,2.5627477,2.87621427,2.753584661,2.762217705,2.672838061,2.704482474,2.753580528,2.433373814,2.653476739,2.321614904,2.567958341
Gene_84333,3.153414381,3.184005729,3.154984389,3.090136721,3.026888385,3.140546646,3.119450366,3.037920092,3.290087008,3.293377356,3.117521685,3.201462473
Gene_143279,2.668280728,2.655205906,2.206922511,2.292928937,2.492300218,2.54383968,2.262682735,2.167726298,2.310621086,2.436121628,2.333494321,2.255876257
Gene_5507,2.211004408,2.321470725,2.081562661,2.319374485,2.289575323,2.284862964,2.085428479,2.056485788,2.25057127,2.518222941,2.143879705,2.143273583
Gene_80351,2.852186505,2.926532327,2.604828234,2.673247948,2.666057319,2.808111595,2.703916261,2.682297935,2.890749416,2.63998725,2.7682059,2.715905417
Gene_143282,0.965797912,1.414602874,0.669367702,0.584809546,1.430919215,0.947248221,1.037291431,0.807029864,0.407080672,1.33558365,0.360273219,0.981210194
Gene_9044,2.466557527,2.419183198,2.397702044,2.340558637,2.217025087,2.297083999,2.322526027,2.420156205,2.574396269,2.283460653,2.37565009,2.320998997
Gene_22849,3.735560593,3.695852926,3.64030413,3.598025677,3.674399582,3.686361609,3.666505932,3.669001195,3.906776313,3.745420055,3.537678241,3.584317061
Gene_54708,2.926034567,3.01878025,2.892850169,2.892799781,2.875178895,3.001156978,2.955327535,2.970834459,2.828353721,2.759071872,3.012428905,2.89243446
Gene_3416,2.326361682,2.279980811,2.277989694,2.056223112,2.300570648,2.22618064,1.994081936,2.329673158,2.133941945,2.211674262,2.259888335,2.083043874
Gene_3832,1.743522991,1.333849698,1.079602291,1.590207291,0,1.361678852,1.756490001,0.68718082,1.437813703,0.896825006,0.908897736,0.553029658
Gene_54536,2.26866227,2.016406037,1.900638522,2.107353621,1.731940657,2.419314578,1.982304988,2.146684554,2.297220405,2.059220553,1.912590451,2.08610951
Gene_5950,2.164564496,2.431169085,2.107213056,2.307368608,2.399213905,2.553485217,1.486994508,1.606748812,1.218318966,1.428464231,2.699944947,2.960323233
