GeneId,GSM2843848,GSM2843849,GSM2843850,GSM2843851,GSM2843852,GSM2843853,GSM2843854,GSM2843855,GSM2843856,GSM2843857,GSM2843858,GSM2843859,GSM2843860,GSM2843861,GSM2843862,GSM2843863
Gene_91133,2.498663326,2.947496533,3.009778108,3.100376444,2.936263957,2.875944705,2.87088179,2.860510862,2.78195154,3.01372698,2.958562028,2.762093703,3.06541815,3.128489746,2.919261287,2.501305412
Gene_79822,1.550860422,1.81921267,1.728988375,1.573686811,1.430110993,1.648446113,1.471710778,1.331386191,1.868818005,1.335654653,1.503389228,1.557522412,1.520788804,1.470013644,1.637403913,1.155171306
Gene_284217,3.489392203,3.249206296,3.371298245,3.383660536,3.368539215,3.363626157,3.046942259,3.022204004,3.17645731,3.198632449,3.054798825,2.92905118,2.88325479,3.295740916,3.605695,3.175871455
Gene_101927188,1.530281487,1.359866491,1.391996669,1.564398981,1.541297712,1.583122535,1.208342041,1.108507464,1.372422762,1.383169366,1.249869702,1.268358714,0.884032944,1.344799948,1.79147828,1.349994504
Gene_5797,3.888773599,3.632528107,3.742005004,3.721497092,3.714259442,3.630695705,3.821857387,3.792916516,3.508366893,3.658421352,3.680331713,3.698546785,3.777000743,3.561365958,3.53492636,3.762672654
Gene_201475,2.709858475,2.642496871,2.794610538,2.797501061,2.762786733,2.669471195,2.728222857,2.710350497,2.642046091,2.71074248,2.715802062,2.676572053,2.823177595,2.682593747,2.708237335,2.81106001
Gene_23255,2.581003329,2.601800211,2.51800558,2.503689389,2.573014378,2.542913256,2.563997365,2.592913484,2.6938523,2.425611263,2.481434421,2.476194853,2.532096567,2.551240957,2.653129817,2.491702579
Gene_4729,3.38756928,3.445143051,3.525188639,3.600339784,3.54626895,3.440040721,3.543806936,3.549083146,3.328702538,3.527039122,3.531579103,3.398450459,3.788521374,3.244818918,3.302896574,3.460806367
Gene_23253,3.7789721,3.828410487,3.89511496,3.922073714,3.910948572,3.782889461,3.628972189,3.582971815,3.703483876,3.927768848,3.786137214,3.635132293,4.312149762,3.985524989,3.837680234,3.773082618
Gene_57045,2.388291737,2.416305433,2.572208205,2.496065431,2.433321048,2.5370744,2.5098642,2.424469023,2.537580721,2.546810041,2.452602725,2.425223636,2.753434808,2.687330378,2.580182171,2.434718589
Gene_10928,2.925187321,2.88167869,3.003028104,2.926637286,2.937053388,2.870523223,2.89621958,2.895177326,2.805001212,3.00601944,2.895524815,2.923026367,3.012131266,3.226425684,2.95577262,2.989249663
Gene_9989,3.099688892,3.136553976,3.193353063,3.23126824,3.173974387,3.206210061,3.004207967,2.957172161,3.102128985,3.185529762,3.076348985,3.103306102,3.297198324,3.373140938,3.053213338,3.033028199
Gene_11031,3.202398132,3.050776056,3.323795294,3.275258056,3.202070626,3.38444466,3.061783794,3.016392039,3.109223759,3.228393734,3.079515493,3.251240044,3.327244152,3.394737501,3.111000602,3.290185721
Gene_84203,1.835424771,1.53440775,1.862470787,1.600414864,1.587767728,2.129155533,1.746097623,1.870299756,1.664142139,2.053323658,2.07350653,2.16228115,1.474872112,2.438564148,1.2381564,2.044636822
Gene_9218,3.247904113,3.345290512,3.400709269,3.493713046,3.411994159,3.450449898,3.368456659,3.329641614,3.361074789,3.463092682,3.388661232,3.369055142,3.792268747,3.272130158,3.289047029,3.394072818
Gene_147495,2.926035374,2.843432714,2.845821334,2.652198018,2.809645947,3.172169454,2.923225795,2.772992377,3.016047258,2.576639579,2.333953791,2.993782413,2.52207619,3.361527289,2.768542822,2.977777174
Gene_8774,3.036850783,3.171733644,3.204189069,3.275805771,3.220524815,3.073740907,3.193708667,3.19533504,3.018944613,3.227267408,3.185765538,2.960771717,3.443888372,2.787067704,2.904810829,3.008624961
Gene_63895,3.104771008,3.450523083,3.440708921,3.4512725,3.393782208,3.39814902,3.501568585,3.58113647,3.670627858,3.561430696,3.778001768,3.480525611,3.082086286,3.60630486,3.208501011,3.208907693
Gene_2774,3.243847561,2.879952427,2.944449492,2.955041396,2.985865327,2.837473445,3.11598516,3.211428047,2.796650879,3.005214245,3.119814909,2.981585089,2.84229696,2.76714761,3.403367978,3.243780437
Gene_57132,2.37644185,2.415045965,2.394657726,2.31124047,2.293572448,2.471641418,2.638128417,2.555550977,2.40571675,2.420478879,2.583034302,2.536826464,2.572600517,2.113397155,2.476996586,2.486001278
Gene_65258,2.453310555,2.325738981,2.40075017,2.375231695,2.342739703,2.189868489,2.355375919,2.332772797,2.237808418,2.325011364,2.310359363,2.232121844,2.358756975,2.153842473,2.390168083,2.210235555
Gene_3613,1.409591444,1.063453577,1.325412799,1.573686811,1.297815844,1.326346618,1.419303126,1.522265108,1.573623072,1.360061489,1.538509883,1.557522412,1.612140212,1.880691748,1.813785194,1.467211793
Gene_84617,2.748504746,2.617115878,2.750961027,2.565007158,2.503976383,3.026883827,2.852273958,2.756933197,2.848795815,2.626300302,2.725780037,3.003971352,2.908956517,3.022351489,2.73162503,2.856672805
Gene_10939,3.536730426,3.476576222,3.55033929,3.506449672,3.494197473,3.505632886,3.594189944,3.549215133,3.421090688,3.470056998,3.448739987,3.451571821,3.486777386,3.237714047,3.284902547,3.369694359
Gene_107985154,2.322127346,2.313164622,2.333838962,2.327739162,2.38969287,2.323818447,2.419736512,2.353969421,2.237808418,2.301215502,2.283895805,2.325531233,2.354517882,1.892599628,2.081223259,2.194483114
Gene_10650,2.187562144,2.186267405,2.107427265,2.189797315,2.162970606,2.283590765,2.124493333,2.096089388,2.156507492,2.322430858,2.176044473,2.190487313,2.127528958,2.116915241,2.234650537,2.148855725
Gene_56907,3.314065283,3.210582464,3.238472688,3.165474302,3.169841002,3.303569518,3.18947434,3.258735925,3.254416542,3.260594517,3.360747544,3.312690072,3.095825942,3.596312578,3.103998197,3.399709517
Gene_56984,2.338819197,2.434771855,2.461354393,2.586050843,2.557229332,2.407964023,2.475778654,2.516095592,2.365382289,2.560487409,2.420614895,2.378231727,2.921835829,2.318028674,2.423460815,2.429147421
Gene_79959,2.379434771,2.278312681,2.313983375,2.340501188,2.270406773,2.258280027,2.204503083,2.257022783,2.166900804,2.407907891,2.357613301,2.071897518,2.507348007,2.367967429,2.194334551,2.308156133
Gene_5771,2.597559851,2.559612921,2.640878106,2.699390301,2.626967089,2.605796842,2.451902551,2.511801694,2.517437308,2.654305028,2.727966573,2.541719622,3.117678978,2.52739788,2.827847924,2.404144046
Gene_81929,2.783991286,2.914836789,2.973716082,2.997222765,2.964187158,2.812225083,2.952339033,2.894581936,2.818952814,2.987950853,2.981967345,2.839682177,3.165968132,2.656083016,2.778089538,2.689691647
Gene_55125,3.478133176,3.554618896,3.633129121,3.729978965,3.689247016,3.514184962,3.479590378,3.520719252,3.501529607,3.717079956,3.557446567,3.421833369,3.722239255,3.593865807,3.443080464,3.349290536
Gene_753,2.761071731,2.842490974,2.882743257,2.787507411,2.833314226,2.827549538,2.967576359,2.993284078,2.932127343,2.738420529,2.693363022,2.822183699,2.911326798,2.724337253,2.964055796,2.757024409
Gene_125228,2.477769464,2.429923741,2.500331709,2.589608749,2.513492117,2.469357378,2.432079632,2.518934786,2.368621472,2.554461693,2.508470633,2.409018286,2.855263947,2.428422423,2.263894475,2.525920968
Gene_8731,3.016009504,3.074620613,3.150596236,3.350700666,3.229465943,2.87773693,3.08734356,3.045546492,2.802631741,3.200521363,3.090064762,2.918962885,3.647472632,2.621316432,2.900677022,2.883089442
Gene_162655,2.658114575,2.50883593,2.710656941,2.757875481,2.847113887,2.480659319,2.459585128,2.445077604,2.474110466,2.831079336,2.502097092,2.772227269,3.190884837,2.513563338,2.926030353,2.890258708
Gene_440482,2.820052299,2.572090328,2.558753185,2.702133535,2.617193946,2.696085249,2.612124729,2.573387459,2.517437308,2.554461693,2.505750561,2.819625352,2.437621239,1.771455751,2.68741386,2.252929998
Gene_374860,1.991553159,2.728310561,2.092308397,2.621207032,2.732919138,2.39184172,2.547729281,1.917987742,2.287224577,2.27603985,2.176044473,2.402362954,2.415983289,1.855849322,2.281528618,1.854421799
Gene_6093,3.399123359,3.362424528,3.486864345,3.573423108,3.44858905,3.489320596,3.21294066,3.198305746,3.359759318,3.491796031,3.318776473,3.382950755,3.948290936,3.556936212,3.418035785,3.307220397
Gene_80000,2.57912414,2.889786019,2.914459736,3.124040716,2.896144429,2.881299343,2.864933731,2.812162904,2.858304537,2.963810741,2.669077143,2.692333656,2.874981068,2.400159562,2.842339091,2.431941938
Gene_101927521,1.485944851,1.755012505,1.742967258,1.957080301,1.73572262,1.691704474,1.752610115,1.622171936,1.593299225,1.697510753,1.512439225,1.480740505,1.968866786,1.541494476,1.637403913,1.361065564
Gene_114799,2.979384386,2.91841346,2.979339961,3.111704669,2.985512751,2.914582243,2.798750499,2.733403436,2.790586501,2.980621278,2.848178156,2.813162764,3.4492301,2.856792716,2.845719252,2.783024306
Gene_6632,2.848310231,2.914836789,2.85121542,3.079668667,3.005503282,2.874145054,2.801647012,2.697411159,2.684597725,2.963515121,2.841512531,2.71576833,3.418543336,2.643760232,2.798081131,2.643177245
Gene_171586,2.391204369,2.219164902,2.352826318,2.376680498,2.308915739,2.297418173,2.249989294,2.289405229,2.166900804,2.417370081,2.618820561,2.279111891,2.508843506,2.33319663,2.374510494,2.640887653
Gene_100302135,1.350037608,0.798415937,1.201319699,1.301636855,1.156969156,0.407201601,0.888524069,0.931125289,1.119088322,1.267864549,1.601230853,1.103818132,1.082578753,1.198231616,1.648149006,1.878322042
Gene_105376866,0.965041514,0.932082316,0.989585006,1.226770979,0.984110486,0.942971502,1.045487403,0.724671943,0.650582902,1.131011938,1.159024519,0.835703931,1.423520506,1.021368762,0.876319339,1.188946111
Gene_57534,3.663037004,3.697577999,3.787513288,3.806176347,3.776158967,3.696113519,3.559312912,3.553025416,3.559920124,3.835017832,3.577640814,3.496204695,3.997013031,3.78530264,3.623353917,3.589944327
Gene_64693,1.036306066,1.164177864,0.989585006,1.082772704,0.94719938,1.128111337,0.974058712,0,0,0.930065205,0.479041674,0.944496538,1.535075452,1.763622924,1.147475834,0.589963603
Gene_5932,3.110348918,3.108099115,3.196753328,3.340917311,3.277404771,3.146935589,3.018457896,3.004066647,2.932127343,3.246491318,3.139701583,2.972658093,3.681475433,3.138606175,3.136556378,3.073431418
Gene_91768,2.936911965,2.728310561,3.139146262,2.872429697,2.91063258,3.246278755,2.980770883,2.730805089,2.731821935,2.859418915,2.448471377,3.220241436,2.886395486,3.44246895,2.762059726,3.097350427
Gene_85019,2.318710587,2.126846311,2.235223456,2.061331066,2.138873497,2.04659639,2.185839702,2.114427731,2.007373143,2.060478694,2.010027828,2.001965429,2.246225379,1.904189702,2.231891701,2.049143628
Gene_8780,2.957880563,3.032905306,3.094986238,3.200050695,3.116382959,3.020493678,3.015292182,2.967871754,2.987513186,3.094940794,2.972756023,2.934008789,3.498706743,2.712052041,3.004191721,2.887665375
Gene_29919,2.72222424,2.879086715,2.860759093,2.912128522,2.890913336,2.875944705,2.937815384,2.899322354,2.90671086,2.987111419,2.994838576,2.829769539,2.969326031,2.859969966,2.785114332,2.941133547
Gene_4864,3.727947457,4.089848279,4.014541927,4.079027564,3.987256712,3.926110633,4.150169401,4.119356047,4.118668355,4.094320334,4.207946239,4.057837638,3.87676928,4.01174528,3.908015105,3.944382168
Gene_147463,2.494106341,2.462776163,2.623118201,2.646795904,2.616369502,2.139066436,2.61479629,2.608156364,2.306262956,2.389452088,2.44743237,2.503602015,2.643780338,2.392796807,2.172680291,2.335665181
Gene_3909,3.276043662,3.124410685,3.192620959,3.135280178,3.328171426,2.964212868,3.274829068,3.260022016,3.123074789,3.066031302,2.973376227,3.23429242,2.473072674,3.807007413,3.275242464,3.024333701
Gene_125488,2.565737096,2.468389832,2.419980276,2.406039549,2.503976383,2.389095507,2.209046248,2.162002501,2.313650609,2.34512134,2.230747188,2.112955499,2.867201306,2.306860629,2.596024308,2.527414083
Gene_26256,2.537657585,2.657187153,2.623118201,2.720865794,2.669144408,2.735044825,2.524316537,2.534226996,2.692323502,2.871647135,2.829595699,2.613328767,2.343735513,2.631077563,2.585118511,2.685050768
Gene_114876,3.652668518,3.782919765,3.883725734,3.908005264,3.829165349,3.809743961,3.848885403,3.845739629,3.841776699,3.885088599,3.863554381,3.847739413,3.898059424,3.757994878,3.623353917,3.782628185
Gene_55364,2.715397883,2.934344473,2.990373847,3.070105905,3.006848605,2.789819701,2.864434363,2.709438936,2.758925372,2.823797757,2.639358726,2.656497124,3.271672225,2.478443437,2.71647638,2.42255609
Gene_25925,2.889831142,2.915634154,3.005289782,3.103372038,3.027505509,2.97219987,2.994688302,2.933860947,2.888575876,2.960845447,3.054284712,2.959843762,2.81218038,3.028837185,2.795820823,2.839579821
Gene_6760,3.160539241,3.222337972,3.282531537,3.346689765,3.26386783,3.281904343,3.141007984,3.134306009,3.201822618,3.262826942,3.218337015,3.176830113,3.428715903,3.197141632,3.136900941,2.99309248
Gene_6875,2.571525002,2.447831681,2.52601353,2.599245312,2.663258303,2.41320781,2.558978741,2.552942039,2.246444857,2.621126969,2.643352327,2.418813874,2.76765053,2.208220226,2.606662939,2.542789463
Gene_284252,2.399826865,2.015825309,2.082977813,1.993517033,2.074919912,2.227423246,2.235350245,2.207782783,2.309972491,2.007725735,2.083239567,2.14443405,1.953053609,2.196711019,2.504442544,2.405132809
Gene_361,4.382372527,4.23046029,4.671820658,4.595819342,4.549433837,4.384478298,4.211736598,4.154274008,4.103783958,4.342582168,3.94277892,4.263109392,4.460169653,4.103690376,4.501505822,4.050614573
Gene_83539,1.80292506,1.782924421,2.033057953,2.020613927,1.925648964,2.320604853,1.634485805,1.309028571,1.878900534,2.048487293,1.642961811,2.138318228,2.200134129,1.808631322,2.447698424,2.037787691
Gene_1000,3.537560179,3.264991825,3.339227362,3.366679921,3.373475632,3.304574719,3.26619855,3.234365619,3.26396573,3.324448092,3.200890885,3.251714676,3.312715595,3.612840901,3.267662608,3.525204674
Gene_1824,2.450787162,2.484808172,2.735845031,2.634189905,2.628574776,2.567345334,2.371216992,2.251819383,2.338560479,2.694018051,2.497486607,2.536826464,3.119146313,2.588282711,3.008841997,2.339128197
Gene_1823,1.036306066,0.968833827,1.307039787,1.470439154,1.242937853,1.257504631,0.888524069,0.931125289,1.263971452,0.730974683,0.22300202,0.690208531,1.490723244,0.718015723,1.147475834,0
Gene_1828,1.461954898,1.264115358,1.714544539,1.470439154,1.489252887,1.506203641,1.134503952,1.205932771,1.50860401,1.296262424,1.116600139,1.622747235,1.535075452,1.722188296,1.553673201,0.520103484
Gene_1829,1.151141576,1.359866491,1.512510149,2.049204338,1.653108607,1.565131949,1.818458848,1.888801751,0.650582902,1.781577401,1.90046824,1.351231292,2.123921881,1.470013644,2.47541974,0.589963603
Gene_7276,2.335531756,2.207118468,1.659835386,1.937647504,2.934680778,3.007424199,1.746097623,1.462119847,2.671943294,1.016649946,1.215776655,1.387404828,1.706923374,3.281824921,3.734741945,2.058019315
Gene_9331,3.209072134,2.836797244,2.921811947,2.874273327,2.972262009,2.697441812,2.992461503,2.966864027,2.738758012,2.836263349,2.881586903,2.813162764,2.760182558,2.37382457,2.641432231,2.994874225
Gene_147407,0.965041514,1.002716492,0.796423286,1.110336434,1.049674825,1.128111337,1.011239896,1.108507464,0.650582902,1.066062387,1.37689335,0.690208531,1.082578753,1.198231616,0.876319339,1.422148159
Gene_22878,3.269177853,3.290929376,3.34252585,3.419174589,3.346218806,3.204527796,3.232643034,3.229984105,3.226235996,3.374976193,3.304267778,3.233303716,3.551318749,3.277489038,3.264336469,3.229958568
Gene_54941,1.845739132,2.266044853,2.050343364,2.321214705,2.277667175,1.895943428,2.197597962,2.135458096,2.228996743,2.233724208,2.058485346,1.984767759,2.648135281,1.880691748,1.904975351,1.700116175
Gene_51444,2.65019239,2.761923932,2.766220991,2.825658018,2.720761711,2.706820927,2.61479629,2.661233998,2.7482861,2.811803306,2.696305448,2.607095149,3.23146107,2.841870314,2.738575002,2.725607051
Gene_4225,2.127981766,1.962025627,1.988529637,2.127738811,1.941548329,1.981306932,1.690151457,1.876555079,1.94359779,1.844266098,1.732528631,1.745090153,2.389296148,1.666608045,1.999623412,2.109725458
Gene_64762,2.822209711,2.876479178,2.723793147,2.842804882,2.730387809,2.812225083,2.876263526,2.825637535,2.919605008,2.734930588,2.75900118,2.757677303,2.772558776,3.016651123,2.641432231,2.944854712
Gene_80816,2.809101493,2.977525782,2.938790235,2.9221294,2.976963883,2.839431302,2.867421997,2.817176012,2.805001212,2.875285691,2.877355442,2.69061035,2.950840408,2.717359741,2.773342412,2.723239621
Gene_8715,2.851339446,2.603438058,2.644344568,2.604412867,2.671331292,2.565513975,2.475778654,2.420937138,2.450710347,2.526260881,2.486217552,2.503602015,2.736975773,2.440231647,2.622710692,2.815689525
Gene_1837,4.391866573,4.238412969,4.488445867,4.443512918,4.479854452,4.548546598,4.278817512,4.17400215,4.306783684,4.431387798,4.238195268,4.409652939,4.596351304,4.786170052,4.663035237,4.400343383
Gene_10982,3.483799174,3.349857695,3.318709696,3.411766991,3.359986564,3.252360114,3.460512076,3.501413643,3.501291908,3.365118875,3.407767031,3.343325739,3.475801742,3.063865065,3.344974117,3.528636829
Gene_84307,3.077550223,3.216400363,3.121959758,3.213945806,3.265536931,3.143069341,3.178219379,3.232727727,3.118506687,3.351416084,3.330235038,3.044790503,3.220000702,3.171957164,3.25103607,3.155825355
Gene_100101467,2.477769464,2.613137512,2.53498824,2.630174292,2.666211328,2.496003637,2.504174984,2.521755538,2.596780451,2.61391149,2.595046876,2.428393386,2.548754125,2.519150149,2.604321218,2.449234826
Gene_10778,2.702833354,2.768121611,2.858129041,2.996876095,3.017791322,2.780970769,2.771155071,2.825637535,2.845579407,3.135784944,2.977078964,2.827255619,3.445100325,3.007281801,2.967121705,2.971657364
Gene_107985139,2.422016768,2.518881955,2.572208205,2.654492796,2.582930763,2.480659319,2.387999716,2.399120508,2.417409648,2.621126969,2.59873367,2.440845985,2.749163596,2.459757669,2.459328151,2.47605004
Gene_7572,2.907868928,2.992464015,3.062945995,3.134017518,3.1259324,3.000064727,2.93357497,2.926727074,2.987513186,3.217820885,3.145369139,3.037083387,3.510614635,3.074811483,3.083067409,3.050359138
Gene_252884,1.961385771,2.0665123,1.96853854,2.061331066,1.653108607,1.821272635,1.865775674,2.048634128,1.888754289,1.994161179,1.521304477,1.696808414,2.158711468,1.676379536,1.716730194,1.530806898
Gene_125476,2.148763436,2.276581209,2.076644161,2.164615269,2.146244048,2.034300193,2.118967448,2.233100259,2.145859341,2.1499463,2.154124884,2.018507947,2.312037867,2.102668604,2.206240299,2.011707496
